CODE;LOCATIONNAME;PRICE;AREA;ROOMNUMBER;BATHNUMBER;STATUS;STUDIO;ISPENTHOUSE;DUPLEX;SWIMMINGPOOL;ELEVATOR
9,22337E+18;Nuevos Ministerios-Rios Rosas;800602;130;4;2;Second hand / Good state;0;0;0;0;1
5,21523E+18;Pueblo Nuevo;359768;104;3;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Castellana;4145193;415;5;5;Second hand / Good state;0;0;0;0;1
8,59059E+18;Aravaca;453379;130;4;2;Second hand / Good state;0;0;0;0;1
7,90242E+18;Nino Jesus;1749170;285;6;4;Second hand / Good state;0;0;0;1;1
9,22337E+18;Pueblo Nuevo;225173;74;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Cuzco-Castillejos;258158;60;2;1;Second hand / Needs reformation;0;0;0;0;0
8,42186E+17;Aguilas;143127;64;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Vinateros;137596;59;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Goya;477733;131;2;1;Second hand / Good state;0;1;0;0;1
9,22337E+18;Los Rosales;291994;108;3;2;Second hand / Good state;0;0;0;0;1
3,11038E+18;Simancas;626055;170;3;3;Second hand / Good state;0;1;0;1;1
5,48612E+17;San Diego;111766;80;3;1;Second hand / Unknown;0;0;0;0;0
7,04474E+18;San Diego;93064;49;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Opanel;177056;59;2;1;Second hand / Good state;0;0;0;0;0
8,38201E+18;Simancas;207964;96;4;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;San Diego;152232;87;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;La Paz;314729;83;3;1;Second hand / Needs reformation;0;0;0;0;1
5,00041E+18;Nuevos Ministerios-Rios Rosas;309897;64;1;1;Second hand / Good state;0;0;0;1;1
9,22337E+18;San Diego;85384;61;1;1;Second hand / Good state;0;0;0;0;0
8,37494E+18;Cuzco-Castillejos;1114835;383;5;4;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Aguilas;143625;76;3;1;Second hand / Good state;0;0;0;0;0
6,48637E+18;Campamento;122348;69;3;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Numancia;73922;34;2;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Lavapies-Embajadores;367163;119;5;4;Second hand / Good state;0;0;1;0;0
9,22337E+18;Pinar del Rey;293242;92;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Arguelles;920129;186;6;1;Second hand / Needs reformation;0;0;0;0;1
8,18353E+18;Pavones;122599;55;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;El Viso;383802;74;1;1;Second hand / Good state;0;0;0;0;1
5,65535E+18;Chueca-Justicia;933283;127;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Lavapies-Embajadores;147614;30;0;1;Second hand / Good state;1;0;0;0;1
7,44807E+18;Delicias;305639;61;3;1;Second hand / Good state;0;0;0;0;1
9,59302E+17;Vista Alegre;223039;79;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Orcasitas;161378;107;3;2;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Pradolongo;165095;80;4;1;Second hand / Good state;0;0;0;0;0
4,39437E+18;Palomeras Bajas;102821;72;3;1;Second hand / Unknown;0;0;0;0;0
3,35415E+18;Almagro;371501;59;0;1;Second hand / Good state;1;0;0;0;1
9,22337E+18;San Fermin;459937;65;3;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Puerta Bonita;114974;71;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Chueca-Justicia;336526;69;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Berruguete;183698;62;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Gaztambide;768071;285;5;3;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;La Paz;522591;143;3;2;Second hand / Good state;0;0;0;1;1
5,27824E+17;Goya;1828826;418;11;4;Second hand / Good state;0;0;0;0;1
9,22337E+18;Nino Jesus;373660;120;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Fuente del Berro;341105;104;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Entrevias;102570;68;3;2;Second hand / Good state;0;0;0;0;0
7,65952E+18;Huertas-Cortes;617343;111;2;2;Second hand / Needs reformation;0;0;0;0;1
6,41324E+18;Puerta del Angel;386930;123;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Butarque;89903;60;3;1;Second hand / Needs reformation;0;0;0;0;0
8,03141E+18;Opanel;194011;66;2;1;Second hand / Good state;0;0;0;0;1
8,69404E+18;Goya;1761213;295;4;4;Second hand / Good state;0;0;0;0;1
9,22337E+18;Malasana-Universidad;237993;54;1;1;Second hand / Good state;0;0;0;0;1
3,31165E+18;El Viso;3750121;360;4;4;Second hand / Good state;0;0;0;0;1
9,22337E+18;Valdebernardo - Valderribas;299999;114;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Quintana;257155;56;1;1;Second hand / Good state;0;0;0;1;1
9,22337E+18;Huertas-Cortes;264502;50;1;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Canillas;204390;88;4;1;Second hand / Unknown;0;0;0;0;0
9,22337E+18;Portazgo;234208;159;4;2;Second hand / Good state;0;0;1;0;1
9,22337E+18;Puerta Bonita;80732;52;3;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Estrella;881800;169;4;4;Second hand / Good state;0;0;0;0;1
7,87658E+18;Nuevos Ministerios-Rios Rosas;690906;129;3;2;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Los Angeles;169530;88;4;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Aguilas;235914;91;3;2;Second hand / Good state;0;0;0;0;1
8,84841E+18;San Pascual;1229780;283;4;4;Second hand / Needs reformation;0;0;0;0;1
6,52562E+18;Huertas-Cortes;833778;160;4;3;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Guindalera;553507;156;5;2;Second hand / Good state;0;0;0;0;1
4,07848E+18;Berruguete;253711;79;3;1;Second hand / Good state;0;0;0;0;1
1,2498E+18;Lavapies-Embajadores;167617;35;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Hellin;215994;117;4;2;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Canillejas;182417;71;3;2;Second hand / Good state;0;0;0;0;0
9,22337E+18;San Fermin;189232;89;3;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Pueblo Nuevo;146967;61;3;1;Second hand / Good state;0;0;0;0;0
2,26472E+18;Ensanche de Vallecas - La Gavia;162858;132;4;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Zofio;129576;68;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Alameda de Osuna;510064;140;4;2;Second hand / Good state;0;0;0;1;1
4,34808E+18;Lavapies-Embajadores;175705;39;1;1;Second hand / Good state;0;0;0;0;0
3,31119E+18;Penagrande;193446;68;3;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Aluche;131854;40;1;1;Second hand / Good state;0;0;0;0;0
8,79521E+18;Mirasierra;852866;206;4;4;Second hand / Good state;0;0;0;1;1
5,05431E+18;Pradolongo;287180;131;4;3;Second hand / Good state;0;1;1;0;1
8,90078E+18;Amposta;108282;60;2;1;Second hand / Good state;0;0;0;0;0
1,34848E+18;Lista;301262;77;0;1;Second hand / Needs reformation;0;0;0;0;1
5,37654E+17;Imperial;416222;79;2;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Goya;773834;178;3;3;Second hand / Good state;0;0;0;0;1
9,08217E+18;Comillas;128206;39;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Canillejas;191140;79;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Vinateros;155809;75;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Abrantes;157494;90;3;2;Second hand / Good state;0;0;0;0;0
9,22337E+18;Bellas Vistas;98878;31;1;1;Second hand / Good state;0;0;0;0;0
8,48755E+16;Vista Alegre;182017;83;3;2;Second hand / Good state;0;0;0;0;0
9,22337E+18;Abrantes;139432;59;3;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Ciudad Jardin;401014;79;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Pavones;138216;60;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Simancas;212657;66;1;1;Second hand / Good state;0;0;0;1;1
9,22337E+18;Chueca-Justicia;439643;57;1;1;Second hand / Good state;0;0;0;1;1
5,11714E+18;Canillas;177561;63;3;1;Second hand / Needs reformation;0;0;0;0;1
7,45418E+18;Bellas Vistas;397647;56;1;1;Second hand / Good state;0;0;0;0;1
1,82904E+18;Castilla;285050;60;2;1;Second hand / Good state;0;0;0;0;1
2,25178E+18;Goya;339468;86;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Castilla;713965;132;3;2;Second hand / Good state;0;1;0;1;1
3,90497E+18;Castilla;334775;91;1;1;Second hand / Good state;0;0;0;1;1
2,45549E+18;Prosperidad;474696;89;2;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Vista Alegre;291500;112;4;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Concepcion;217681;69;3;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Ventilla-Almenara;216033;71;3;1;Second hand / Good state;0;0;0;0;0
6,67206E+18;Numancia;99916;40;1;1;Second hand / Good state;0;0;0;0;0
4,28867E+18;Gaztambide;241758;50;2;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Pradolongo;120354;61;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Rosas;181508;52;1;1;Second hand / Good state;0;0;0;1;1
5,14555E+18;Nuevos Ministerios-Rios Rosas;718374;142;5;2;Second hand / Good state;0;0;0;0;1
1,17726E+17;Puerta del Angel;180037;58;1;1;Second hand / Good state;0;0;0;0;1
1,1313E+18;Castellana;623761;159;3;2;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Opanel;149903;69;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Concepcion;2010541;421;1;1;Second hand / Good state;0;0;0;0;0
1,65612E+18;Casco Historico de Vicalvaro;145256;65;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Valdeacederas;225198;71;2;1;Second hand / Good state;0;0;0;0;0
5,34315E+18;Zofio;142670;84;2;1;Second hand / Good state;0;0;0;0;0
5,86784E+18;Salvador;151464;78;3;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;San Andres;123482;63;1;1;Second hand / Good state;0;0;0;1;1
1,48535E+18;Arguelles;219992;35;2;1;Second hand / Unknown;0;0;0;0;1
2,54152E+18;Sol;294077;60;1;1;Second hand / Good state;0;1;0;0;0
5,18797E+18;El Viso;594025;115;4;1;Second hand / Needs reformation;0;0;0;0;1
6,72882E+18;Comillas;139947;54;2;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Pacifico;195575;51;3;1;Second hand / Needs reformation;0;0;0;0;0
4,65386E+18;Acacias;398746;89;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Lista;1961390;192;4;3;Second hand / Good state;0;0;0;0;1
9,22337E+18;Moscardo;126870;69;2;1;Second hand / Good state;0;0;0;0;0
5,83377E+18;Lista;457664;80;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Almagro;2143928;233;4;2;Second hand / Good state;0;0;0;0;1
5,02277E+18;Buena Vista;137793;78;3;1;Second hand / Good state;0;0;0;0;0
1,86887E+18;Pacifico;177814;47;1;1;Second hand / Good state;0;0;0;0;1
2,48411E+18;Casa de Campo;252640;79;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Aluche;236402;98;3;2;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Castellana;952911;162;4;2;Second hand / Good state;0;0;0;0;1
1,96057E+18;Hellin;131110;54;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Campamento;89078;59;2;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Zofio;77763;101;2;2;Second hand / Needs reformation;0;0;0;0;0
7,94618E+18;Puerta Bonita;270740;114;3;2;Second hand / Good state;0;0;0;0;1
1,78115E+18;Palomeras sureste;79054;60;2;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Imperial;458335;129;2;2;Second hand / Good state;0;0;0;0;1
1,51581E+18;Santa Eugenia;234116;102;4;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Recoletos;2785309;444;5;4;Second hand / Needs reformation;0;0;0;0;1
5,67479E+18;Estrella;557253;153;4;2;Second hand / Good state;0;0;0;0;1
6,11559E+18;Montecarmelo;616058;137;3;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Recoletos;4287122;610;12;9;Second hand / Good state;0;0;0;0;1
9,22337E+18;Recoletos;642876;112;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Recoletos;2861866;269;4;4;Second hand / Good state;0;0;0;0;1
3,76881E+18;Recoletos;796820;111;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Goya;820537;109;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Guindalera;500590;201;2;2;Second hand / Good state;0;0;1;0;0
5,20907E+18;Goya;389094;140;4;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Recoletos;820566;132;3;2;Second hand / Good state;0;1;0;0;1
9,22337E+18;Lista;412468;111;4;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Fuente del Berro;441259;86;2;1;Second hand / Good state;0;0;0;0;1
4,51721E+18;Cuatro Vientos;226587;70;0;2;Second hand / Good state;1;0;0;0;1
6,65647E+18;Rejas;175520;55;1;1;Second hand / Good state;0;0;0;1;1
9,22337E+18;Los Rosales;238787;114;3;2;Second hand / Good state;0;0;0;1;1
7,07286E+18;12 de Octubre-Orcasur;118775;39;0;1;Second hand / Good state;1;0;0;0;1
9,22337E+18;Goya;194689;63;2;1;Second hand / Needs reformation;0;0;0;0;1
3,14583E+18;Recoletos;384778;53;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Rejas;161006;46;1;1;Second hand / Good state;0;0;0;1;1
9,22337E+18;Los Angeles;215859;86;2;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;El Viso;1164342;274;5;5;Second hand / Good state;0;0;0;1;1
2,57118E+18;Gaztambide;237766;61;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Pacifico;134188;54;2;1;Second hand / Unknown;0;0;0;0;1
9,22337E+18;Horcajo;417541;116;4;2;Second hand / Good state;0;0;0;0;1
3,19448E+18;Goya;1717428;414;4;5;Second hand / Unknown;0;0;0;0;1
5,40264E+18;Palacio;397561;102;1;1;Second hand / Unknown;0;0;0;0;0
7,06638E+18;Vallehermoso;230538;43;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Casa de Campo;166103;61;2;1;Second hand / Good state;0;0;0;0;1
3,50966E+18;Arapiles;290758;67;2;1;Second hand / Needs reformation;0;0;0;0;1
3,67726E+18;Ensanche de Vallecas - La Gavia;306733;83;2;2;Second hand / Good state;0;0;0;1;1
7,0223E+18;Numancia;242001;95;2;2;Second hand / Good state;0;1;0;0;1
9,22337E+18;Aluche;218309;118;4;2;Second hand / Good state;0;0;0;0;1
1,21103E+18;Castellana;344067;89;4;2;Second hand / Good state;0;0;0;0;1
6,7502E+18;Palacio;377832;76;2;1;Second hand / Needs reformation;0;0;0;0;1
2,72815E+18;Almagro;2817465;527;8;5;Second hand / Needs reformation;0;0;0;0;1
7,00467E+18;Castellana;636928;151;4;3;Second hand / Good state;0;0;0;0;1
4,1917E+18;Arguelles;255949;109;4;2;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Pueblo Nuevo;313457;127;4;2;Second hand / Good state;0;0;0;0;1
4,56968E+18;Almagro;229595;72;1;2;Second hand / Good state;0;0;0;0;1
6,19636E+18;Almendrales;83116;66;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Vista Alegre;175913;70;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Canillas;82671;66;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Palacio;2107475;169;3;3;Second hand / Good state;0;0;0;0;1
9,22337E+18;Vallehermoso;402388;113;5;1;Second hand / Needs reformation;0;0;0;0;1
6,32046E+18;Castilla;791137;183;4;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Bernabeu-Hispanoamerica;722423;165;4;3;Second hand / Good state;0;0;0;0;1
9,22337E+18;Almagro;1625074;235;4;4;Second hand / Good state;0;0;0;0;0
6,39838E+18;Recoletos;7156926;343;4;10;Second hand / Good state;0;0;0;0;1
1,81984E+17;Delicias;493343;118;3;3;Second hand / Good state;0;0;0;0;1
2,0847E+18;Nuevos Ministerios-Rios Rosas;328462;54;1;1;Second hand / Good state;0;0;0;0;1
3,17072E+18;Valdeacederas;136749;74;3;2;Second hand / Good state;0;0;0;0;0
4,05408E+18;Nueva Espana;1486899;312;4;3;Second hand / Good state;0;0;0;0;1
5,57765E+17;Canillas;187739;117;3;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Conde Orgaz-Piovera;657203;133;3;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Nuevos Ministerios-Rios Rosas;549369;93;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Fuente del Berro;276948;61;2;1;Second hand / Good state;0;0;0;0;1
3,95667E+18;Palomeras Bajas;181702;77;2;1;Second hand / Good state;0;0;0;0;1
1,02269E+18;Pacifico;177117;56;2;1;Second hand / Good state;0;0;0;0;1
6,11715E+18;Fontarran;240625;83;3;2;Second hand / Good state;0;0;0;0;1
3,22011E+18;Huertas-Cortes;781414;71;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Almagro;2390824;328;5;4;Second hand / Good state;0;0;0;0;1
4,52965E+18;Colina;367087;68;2;2;Second hand / Good state;0;0;0;1;1
2,83567E+18;Malasana-Universidad;702791;141;3;3;Second hand / Good state;0;0;0;0;1
2,42729E+17;Recoletos;2267361;234;3;4;Second hand / Good state;0;0;0;0;1
9,22337E+18;Valdemaran;1098016;202;4;4;Second hand / Good state;0;0;0;1;1
8,62512E+17;Pinar del Rey;157637;55;3;1;Second hand / Good state;0;0;0;0;0
4,09101E+18;Gaztambide;239612;65;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;San Diego;547970;420;1;1;Second hand / Good state;0;0;0;0;0
2,82977E+18;El Viso;3486541;611;2;3;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Pau de Carabanchel;252944;80;2;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Ibiza;172496;36;1;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Los Angeles;167091;140;4;2;Second hand / Good state;0;0;0;0;1
1,44801E+18;Nino Jesus;766592;98;3;2;Second hand / Good state;0;1;0;0;1
9,22337E+18;Ventas;237146;62;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Casco historico de Barajas;230558;54;1;1;Second hand / Good state;0;0;0;1;1
9,22337E+18;Adelfas;603865;132;4;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Nino Jesus;1403136;361;6;5;Second hand / Good state;0;1;0;0;1
9,22337E+18;Goya;358065;72;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Palomeras sureste;91480;60;3;1;Second hand / Unknown;0;0;0;0;0
9,22337E+18;San Pascual;183655;69;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Zofio;96063;68;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Orcasitas;140015;93;4;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Jeronimos;2005438;249;4;4;Second hand / Good state;0;0;0;0;1
6,10471E+18;Pueblo Nuevo;209882;75;3;1;Second hand / Good state;0;0;0;0;0
7,3269E+18;Puerta Bonita;111625;81;3;1;Second hand / Good state;0;0;0;0;0
5,88304E+18;Simancas;222934;92;1;2;Second hand / Good state;0;0;1;0;1
6,69232E+17;Almendrales;162452;54;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Lavapies-Embajadores;282452;68;3;1;Second hand / Needs reformation;0;0;0;0;1
4,75432E+18;Lista;808139;158;3;2;Second hand / Needs reformation;0;0;0;1;1
9,22337E+18;Guindalera;241327;46;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Fuentelarreina;842254;241;3;3;Second hand / Good state;0;0;0;1;1
9,22337E+18;Nueva Espana;1169695;306;4;5;Second hand / Good state;0;0;0;0;1
7,56517E+18;Pinar del Rey;206124;80;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Salvador;379573;145;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Huertas-Cortes;178434;56;1;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Portazgo;154569;71;3;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Estrella;323315;69;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Gaztambide;557213;126;5;2;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Apostol Santiago;131953;84;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Pueblo Nuevo;160805;78;3;1;Second hand / Good state;0;0;0;0;1
5,62656E+18;Tres Olivos - Valverde;146631;74;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Ibiza;737059;135;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Quintana;210220;92;4;1;Second hand / Good state;0;0;1;0;1
9,22337E+18;Ensanche de Vallecas - La Gavia;257125;83;2;2;Second hand / Good state;0;0;0;1;1
6,92036E+18;Lavapies-Embajadores;193744;45;0;1;Second hand / Good state;1;0;0;0;0
3,20872E+18;Numancia;156848;55;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Palomeras Bajas;371317;155;3;2;Second hand / Good state;0;0;1;1;1
3,92414E+18;Ventas;326209;99;3;1;Second hand / Good state;0;0;0;0;1
5,72343E+18;Moscardo;205448;87;2;1;Second hand / Good state;0;1;0;0;0
4,21081E+18;Lavapies-Embajadores;201616;46;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Prosperidad;454516;98;3;2;Second hand / Good state;0;0;0;0;1
1,56228E+18;Puerta del Angel;139455;66;3;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Casco historico de Vallecas;119311;59;1;1;Second hand / Good state;0;0;0;0;0
5,3039E+18;Pradolongo;155668;99;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;La Paz;605112;153;4;3;Second hand / Good state;0;0;0;1;1
6,97837E+18;Lucero;148450;72;2;2;Second hand / Good state;0;0;0;0;0
7,98996E+18;Cuatro Caminos;67573;20;0;1;Second hand / Good state;1;0;0;0;0
3,64699E+18;Cuatro Caminos;545929;111;3;2;Second hand / Unknown;0;1;0;0;1
9,22337E+18;Puerta Bonita;120459;74;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;San Andres;140937;73;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Hellin;173850;80;3;1;Second hand / Needs reformation;0;0;0;0;1
8,26072E+18;Imperial;360371;79;3;2;Second hand / Good state;0;0;0;0;1
5,19381E+18;Nuevos Ministerios-Rios Rosas;696755;136;4;2;Second hand / Needs reformation;0;0;0;0;1
1,45904E+18;Portazgo;136755;73;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Trafalgar;1187753;208;4;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Aluche;94356;67;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Zofio;128734;96;4;1;Second hand / Needs reformation;0;0;0;0;0
8,67947E+18;Arcos;96466;50;2;1;Second hand / Good state;0;0;0;0;0
5,25948E+18;Acacias;398809;98;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Guindalera;786828;114;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Aluche;173510;71;3;1;Second hand / Good state;0;0;0;0;1
4,46887E+18;Lavapies-Embajadores;491443;90;2;2;Second hand / Good state;0;0;0;0;1
8,70547E+18;Opanel;149083;78;3;1;Second hand / Good state;0;0;0;0;0
3,10105E+18;Numancia;124331;61;2;1;Second hand / Unknown;0;0;0;0;0
4,21135E+18;Numancia;289046;135;3;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Bernabeu-Hispanoamerica;1069116;210;4;3;Second hand / Good state;0;0;0;0;1
2,02318E+18;San Andres;103400;68;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Ventas;168847;69;3;1;Second hand / Good state;0;0;0;0;0
3,22717E+17;Puerta Bonita;176179;71;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;San Juan Bautista;246787;79;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Abrantes;165262;83;2;2;Second hand / Unknown;0;0;0;0;0
9,22337E+18;Quintana;168127;62;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Pueblo Nuevo;155079;82;3;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Lavapies-Embajadores;178706;43;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Orcasitas;130281;105;3;2;Second hand / Good state;0;0;0;0;0
3,87004E+18;Berruguete;128687;39;1;1;Second hand / Good state;0;0;0;0;1
1,41301E+18;Abrantes;99075;65;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Pradolongo;130680;90;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Pueblo Nuevo;119488;50;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Concepcion;333812;78;3;2;Second hand / Good state;0;0;0;0;1
7,14067E+18;Santa Eugenia;222165;84;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Malasana-Universidad;348774;65;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Quintana;80372;30;2;1;Second hand / Unknown;0;0;0;0;0
7,63204E+18;Aguilas;155009;60;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Portazgo;166566;81;2;1;Second hand / Good state;0;0;0;0;1
7,26269E+18;Aluche;346840;132;4;2;New development;0;0;0;1;1
9,22337E+18;Arguelles;1201156;174;4;3;Second hand / Good state;0;0;0;0;1
6,98059E+17;Lucero;218728;96;3;2;Second hand / Unknown;0;0;0;0;1
9,22337E+18;Pueblo Nuevo;147314;55;2;1;Second hand / Good state;0;0;0;0;0
7,85143E+18;San Juan Bautista;875138;165;4;2;Second hand / Good state;0;0;0;0;1
9,03495E+18;Casco historico de Vallecas;159716;59;2;2;Second hand / Unknown;0;0;0;0;0
9,22337E+18;Palacio;518402;112;2;2;Second hand / Good state;0;0;0;0;0
3,02397E+18;Casco historico de Vallecas;160353;104;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Nuevos Ministerios-Rios Rosas;384620;77;3;1;Second hand / Good state;0;0;0;0;1
3,90663E+18;Palos de Moguer;181932;43;2;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Pacifico;655038;118;3;2;Second hand / Good state;0;0;0;0;1
2,6165E+18;Ventas;178509;61;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Palacio;164367;41;0;1;Second hand / Needs reformation;1;0;0;0;0
9,22337E+18;Tres Olivos - Valverde;156783;72;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Gaztambide;790604;157;4;3;Second hand / Needs reformation;0;0;0;0;1
3,67527E+18;Valdebernardo - Valderribas;234867;92;3;2;Second hand / Good state;0;0;0;0;1
8,58947E+18;Los Carmenes;281124;65;2;1;Second hand / Good state;0;1;0;0;1
